mass,distanceX,distanceY,distanceZ,velocityX,velocityY,velocityZ
5.235441822839221e+23,-760567626304.6472,337831625343.1968,-52022480286.28232,-116276.06048299042,-256512.23672552765,21172.78816673122
5.727583855247054e+24,183600254580.81677,-374340549173.20844,-32893401620.045734,355585.79659480986,166857.9208805632,61719.52040089508
8.272169962860061e+24,-241304660812.42114,-52465315473.7091,-33537688082.154774,122267.15947406973,-486605.7721120145,-135722.14558857225
6.32084768835879e+24,-312070420544.134,-69190307386.15054,-46582216198.10533,104776.55159703059,-439842.369447791,-44822.604402615136
1.5548986362777536e+24,296251155004.1293,-862197196321.8702,30553927914.948746,255881.62328606402,87568.18728144978,-2473.0334067096896
4.910536389454504e+24,-12720383082.537628,412713460571.25836,44213518766.22634,-399316.13839990343,-8685.078645465966,-35280.705820633964
2.3108749595469618e+24,418493247829.6772,918423996454.1664,3084834325.7371445,-233979.40119538314,106607.14718039642,6867.121686727141
6.02260863421856e+24,8195438203.335038,-193613853205.69086,-12848619875.568096,585812.2460937125,25965.825083605418,10891.151734197872
3.354162296640111e+24,-409004590891.6008,300139415793.48145,92889548782.02528,-216938.96810961032,-286761.29792522866,-4023.765375738268
5.001261416982052e+24,-760057457526.6631,-357218270684.37134,1768575028.5326295,119685.23460747759,-254576.84137480485,21329.577674568383
4.046984396843447e+24,928799900012.0759,-401903189150.35724,-3018484879.0182567,101987.13758266401,235682.66436787514,1460.229408891488
6.381371825065605e+24,-645387243861.5966,-479771015143.5696,9145651942.963476,171756.73938079426,-231192.86835560633,-5121.465481187989
6.28967227898365e+24,-369489254194.1775,146959612215.89093,2409303993.151447,-151149.41376156575,-380394.63748227764,13185.399348457002
3.668492148276305e+24,-44029196987.78374,307680127198.9913,-26564423482.24121,-456517.02549387387,-67096.86176630635,-51053.81767122438
2.1076638239215693e+24,-639002641054.2269,414557201059.3835,-23677188865.95077,-160246.59976868753,-247942.5610692713,-26075.70259222129
3.6810103618762904e+24,-274497980867.24527,226138602699.20703,-29198932454.007114,-273418.9249866316,-335439.8131667126,8839.719462864092
3.713125258334295e+24,-341007095851.25464,-261629462441.24936,-862842670.1341733,239215.63356876155,-311916.50488826825,20430.708583593165
8.286375620215973e+24,-300932472443.94305,299953751368.64386,27929590698.73626,-280267.3445385007,-278063.5733105873,-26126.24882289336
2.143895381626007e+24,-58785315191.31598,612062427106.685,40547180326.860985,-325557.32917299826,-33566.58760595093,34496.73893242108
8.043241372117977e+24,-508561810731.1804,459800016727.2886,21497100824.088974,-209275.8393723487,-231344.6080631247,5476.4049923002885
8.179067400411566e+24,-342019435058.5124,-387644420502.61145,35171837712.62163,269769.0473654863,-235879.7799217191,16753.7117658987
4.930298661236814e+24,-124467759977.04082,-262540935447.56152,16234801855.706833,432743.30707643693,-205536.84779303876,25913.000231000988
8.698684047487922e+24,130617550048.63268,-696723530980.6929,17745729771.48482,300538.410828043,55501.19169112445,-21840.049184500225
6.725137580440371e+22,-178140669111.23746,-897286836317.5159,11434983972.610039,264904.6640498706,-52645.80115344566,-1761.3714170873616
2.923821295233722e+24,1121975723641.1362,-790940607350.6917,14683135597.062744,127051.0385291523,180216.21684488447,4380.484398146023
4.9290756801555336e+23,-68165780617.51142,452066988945.0151,-1949305277.889776,-376588.0671220424,-56596.57420119338,22165.745187900873
7.3121437553513e+24,181822871508.42603,-960117080010.6693,36634851792.69753,256682.40743902847,48199.4346046978,-4147.798881885817
4.878554371555412e+24,227291005040.08768,-773238554405.5658,-48635007081.09547,276164.08383894636,80294.45045513232,-3672.714054947016
5.020169786995797e+24,-447708150389.2168,475612571012.2696,44328458719.46257,-232047.6124577951,-219033.6977660562,19345.08426201692
8.820069514181431e+24,307040038389.89465,-271554908940.16235,-31935810698.829906,268077.77793963096,297235.04454493144,42478.16116869824
5.332717341733264e+24,-163576953562.33093,309000837878.6571,-16227868078.756401,-385902.2238692574,-204075.42703024598,30986.35379087179
7.582546710240093e+24,479300627123.9446,-761558183215.233,-26094686526.031013,230443.98010645213,145037.64533719377,-11556.820613803031
6.660267655644761e+24,-371487850761.901,767847499199.3766,-93321623129.07869,-251752.1360756117,-116447.23550334213,19138.066107790593
7.340229444431516e+24,332676601802.22186,197919979571.3356,-6174324047.540958,-202679.59960116653,344586.8346722269,100330.1722199049
5.249216436815327e+24,-696823073626.0869,326623868785.856,-43211759885.40392,-126186.56208586575,-264565.00449918647,19175.13502980427
6.495830837783736e+24,319264035337.38794,341846344054.907,-12533244591.713762,-276178.343427804,256988.53297601859,-12448.736488672514
4.3111733902998104e+23,-640353526658.3761,-202835323952.32748,46510946982.96456,94377.183130945,-300501.6554935022,7440.935300672596
6.201639391631911e+23,-46859321487.263855,70384296267.68762,-15675030876.084589,-705896.8244028885,-386737.19716718356,342094.2627847502
5.843693421570034e+24,-781659140851.0677,-593985537321.5984,60379610518.970955,157367.35638478023,-207815.38334487655,13336.422516332635
3.004327287627958e+24,-735683206399.7947,-560176461119.7185,3524791116.848024,162737.81317921134,-213702.04075956528,7538.630346010008
