mass,distanceX,distanceY,distanceZ,velocityX,velocityY,velocityZ
2.380952380952381e+28,1113091226706.2974,2868446701379.3213,-280622849476.30084,-1332.0781469878557,-13764.343170817594,-684.2744535890716
2.380952380952381e+28,1414421993148.937,2206937960140.2476,-313358691441.72253,-86.98800774473429,6024.386840521833,5371.483201956492
2.380952380952381e+28,1192571336119.4854,2895129852532.659,-452449239833.96704,4215.819903584944,-12146.050974760145,-5783.370907494793
2.380952380952381e+28,1685043955006.8765,2586378370211.353,-563213413641.6072,3310.784938543284,5655.58144138797,-8727.229984820744
2.380952380952381e+28,2013053103183.6235,1766600099315.4504,-984832357261.1986,-5669.579733332694,-7971.712477907608,6423.735798892421
2.380952380952381e+28,130264476929.08057,3965822172672.052,877465078282.8495,1423.048614742362,-6829.08819504642,1758.6071065660888
2.380952380952381e+28,2365010092177.579,3385434721263.913,-832360241164.9639,4104.598595365443,-3159.9356299021974,-1179.5415906589835
2.380952380952381e+28,2551704567586.519,2121944450162.3916,-1292164159855.5688,-3736.753105341821,-356.6307988743243,2915.836729993516
2.380952380952381e+28,570711037445.6948,2616461750970.6924,-50334820165.60889,527.3482134721776,-1885.3193069893105,-3746.7244522581395
2.380952380952381e+28,2166904331935.5125,3051010697842.0503,-183365005574.39853,-1424.4608245649508,-5862.30775903375,1394.6076274713157
2.380952380952381e+28,1511072331115.1138,2715817945371.333,-803698284608.305,-9379.454039003002,3155.8130509071,6679.774103550088
2.380952380952381e+28,1423122260857.9365,2774346635738.801,-518977680657.6885,-4295.822147690186,-8615.08859915163,5608.817333889594
2.380952380952381e+28,1454803859966.3176,2574875014647.032,-41839548354.84042,3089.384518286602,-12238.369158370846,-1134.1935627238831
2.380952380952381e+28,617267491135.2482,2823199831828.0986,-687754929827.3853,412.3014057010357,-6601.794726684203,-1304.987366037741
2.380952380952381e+28,1203413570867.4756,2954327582538.9517,-855465838576.6552,3434.5085493164956,-2816.290058032431,9046.783899507036
2.380952380952381e+28,1689061026980.3142,2507146996615.513,-857871198535.5095,2988.5301439677164,4524.061425901751,-4769.509722714379
2.380952380952381e+28,3979031734635.3643,2464841237137.9873,124980235256.91708,-329.2486093550767,-6734.603219135825,3667.7339878754265
2.380952380952381e+28,1476473513653.287,2843494229700.4917,94714345802.11575,4789.8429468028635,-2276.032595469748,-1429.850997210716
2.380952380952381e+28,2958754180481.029,1867363243834.3193,823216198246.2393,-771.8095226893413,3190.629144705994,-2797.5055292934185
2.380952380952381e+28,-825871526485.4371,2341143935932.5796,-292079653982.1836,-6408.334141432563,608.4525491341958,-330.2206590459037
2.380952380952381e+28,1340042965896.9822,3206296319281.485,-187414801836.1681,10335.162448532079,-5959.339993524497,878.2137852903998
2.380952380952381e+28,1777588579462.6123,4465848257782.941,-3676048656034.686,-312.74137124968956,-9549.576229077138,1916.4195699695642
2.380952380952381e+28,2631437979414.434,3691992952110.1777,-19842214546.25561,-2162.967870749063,-5320.031864053994,3026.5093815988375
2.380952380952381e+28,1672376336746.7737,3194028987683.7817,304920277202.828,1802.5115302196978,-4618.734866468241,-118.9485320273925
2.380952380952381e+28,1217091981104.5952,2886553127500.6084,-1269736356252.1353,208.10181824377852,-8839.425382148955,-3062.712835320782
2.380952380952381e+28,1718510029556.761,2238544901631.678,-1067686751595.5131,-10958.048855137493,-7298.7061504002095,1091.7382000745054
2.380952380952381e+28,1760721755408.1064,2427001143481.1313,-709540342650.7781,5229.173083379685,-4920.934624277801,8480.240288864972
2.380952380952381e+28,1452890161553.5574,3015331744723.551,-615019643819.7988,5794.346099785345,-829.6585698222376,-6531.035884046573
2.380952380952381e+28,1397376609437.015,2666117628200.5244,-466527791011.759,1796.1827671829478,10165.448317146638,3201.156554872985
2.380952380952381e+28,1964617847817.3098,2661707538927.77,-295013510889.4315,-5731.826541867514,-11466.54540522,-5890.291974047346
2.380952380952381e+28,1500818562899.8657,2651373769050.85,-352382819405.0399,-2605.7689080922232,6746.361483173619,-649.036721664495
2.380952380952381e+28,3004226328544.4727,4885392317946.704,-7402622256.616815,-900.0800916241665,-6065.249636265455,3665.744072651775
2.380952380952381e+28,1162095664084.8071,2289741124663.3535,-220973256546.06384,9354.006670359608,639.4936534316898,-4027.2985091010682
2.380952380952381e+28,2407518497456.2485,2351332490375.947,-588649146352.8622,876.7438997925938,-1285.630389465478,-2190.0978929765133
2.380952380952381e+28,5977617295476.765,2057978419858.2224,2215959770309.057,1163.9840238566665,-4608.794377609382,1582.6161064320374
2.380952380952381e+28,1188054168771.639,3391051795307.097,-297474866679.2469,-10482.492873023582,2063.6720863552778,4198.135153402757
2.380952380952381e+28,1308919388437.8806,2918756957602.866,-759072708262.1653,10208.626676396723,-5393.061905016712,-1950.9280757257013
2.380952380952381e+28,2175242731038.3665,2642655448641.0747,-125892958047.79411,266.566949012217,-3606.418346328909,-5104.255307234632
2.380952380952381e+28,1672474674106.7087,2394966577111.38,-253871269972.8218,-5179.448796556837,1725.4300749788028,-1163.822510395216
2.380952380952381e+28,3992327262860.6943,2852781422856.4453,1662730440538.896,386.6045724401555,552.3415501640799,706.7007398509452
2.380952380952381e+28,1967721055921.2764,3216650489074.0723,-111964403134.0778,3833.2744732740903,-1563.906912086457,144.83606004176607
2.380952380952381e+28,2065552655155.875,2739406574002.185,-174897239113.8929,-722.8034728979923,-15884.578622311392,-1318.4703703298271
2.380952380952381e+28,1191785449987.5215,2987024760524.635,-466585990242.4777,-1344.0459185428012,-8869.747485442973,-9606.529448126394
2.380952380952381e+28,697968956659.1976,1995104335074.3867,-510484292960.6284,3104.3483550850315,-8911.722162973005,5956.952475881284
2.380952380952381e+28,1323310662300.7417,2602741817157.064,278326021444.94104,-612.6396438921855,538.7223700829996,7907.735670395525
2.380952380952381e+28,1595719033562.7866,2546036694464.0796,-732468990355.5211,-3817.0023724402286,1596.5658549755108,2298.606112092946
2.380952380952381e+28,927474097918.8147,3130892044310.288,-730793355615.1456,-2149.8909148492457,1930.5008598031518,9987.043052658004
2.380952380952381e+28,1241788948798.8057,2529361028140.7847,-47056353291.31309,11614.693424517616,-1099.1086170504477,2459.1528409351567
2.380952380952381e+28,1239123086581.689,2925437554715.5264,77734158142.51138,-219.71704109760665,7679.248353332238,-1505.0609760439904
2.380952380952381e+28,1248683344484.3167,2485767216507.0986,-478099179843.8617,-2225.2875676304006,2623.7166094358786,498.95320225220127
2.380952380952381e+28,1185044398212.113,2492524793813.5386,137694743377.82083,-5811.422204359531,-5429.933514150425,-6505.697603303032
2.380952380952381e+28,2057221116067.4727,2123999617879.855,-170034299669.62964,-3865.403227298981,8505.333476465587,380.55869971576635
2.380952380952381e+28,1082713701110.356,3345027251729.9697,-604372398164.054,-569.8289849372924,-5122.50723423023,-5216.354116142833
2.380952380952381e+28,1580972212420.486,2912380235696.7026,-813627208539.2373,1003.425418054997,260.3019670594608,3037.5353883678163
2.380952380952381e+28,-274997774402.74744,3352471413832.69,-1180259217469.4033,-1846.6101510139433,-3458.109376150949,-4665.4647296636795
2.380952380952381e+28,739060901131.2979,4211185926931.5947,-584252881752.2201,-4058.5847809113807,1470.8015872004316,3010.9414283490933
2.380952380952381e+28,1074824926052.2192,3653910073679.8047,-1013472856706.1106,-9357.295478915548,5002.977781081277,12865.121849418583
2.380952380952381e+28,1179431774722.5354,2972799463159.9873,-1619971238721.5964,-8043.847623037081,-7442.968980122761,8228.988659782932
2.380952380952381e+28,1948940201956.7815,4367500823129.0063,-116014548438.39871,-3966.6339499045266,89.69743476923917,-6724.837171331
2.380952380952381e+28,1035231114494.8403,3061544187550.938,-847003209384.8317,2450.2623905232713,-11090.402312020562,-1339.2661202931029
2.380952380952381e+28,899672834358.7511,4132183481798.9385,-1105279040947.321,2643.7218344537227,-2315.9756599341863,-4108.785708546717
2.380952380952381e+28,1387422946384.2852,4030531149328.1636,170495426398.01312,-1795.4776104609105,-7059.212890717514,4863.01422095512
2.380952380952381e+28,1179701093892.5447,3732053150440.0835,-733925936563.2275,6408.633964480515,11277.566045216257,1024.2400889368892
2.380952380952381e+28,1065040336962.9116,4109142449185.5625,-527405977434.7472,-3077.665638136695,-5689.570856189569,-4811.669468543619
2.380952380952381e+28,1220834874191.0598,3656998591442.409,-856188696264.9043,-13357.478782663742,1103.5688538230463,7696.579044062618
2.380952380952381e+28,1586368393455.517,3344715341633.3413,-1179906085464.3413,2599.6178470194195,-12562.681835806512,347.39221965478214
2.380952380952381e+28,1021119960523.4518,3773704136033.298,-1198394352835.7021,4078.564698301427,-8326.591694465698,-2045.5340371257137
2.380952380952381e+28,1043214837708.3967,2666477975838.96,-1979388155402.528,-1990.166031391046,-6993.052436554085,6820.466535078339
2.380952380952381e+28,679725415625.7206,3545169843750.908,-1329474220452.2969,6526.882214948083,-9965.198367501967,-11104.518163063984
2.380952380952381e+28,1258130414373.4365,4054321285165.8384,-863322556048.0945,-2580.2804535451523,-6508.221319108784,5080.238459292888
2.380952380952381e+28,672704791961.5955,3848207919250.0107,-409470746028.6161,-5683.361047325376,8251.777014054704,4571.163687835019
2.380952380952381e+28,1496394097222.6316,4018980029898.885,-340800534513.9411,340.89117179031575,-10324.880155128178,7679.329331675104
2.380952380952381e+28,1378679958672.1267,4034083288323.432,-1753624091981.4927,229.6877700803644,1948.2114589272683,10012.916430077836
2.380952380952381e+28,1323061682326.502,3280052738722.88,-537475942892.251,5826.397015605189,-5707.659834680602,-2664.8752182190747
2.380952380952381e+28,1197475692699.7754,3642848440798.846,-752301062874.8973,-5269.275537625269,-788.162847982848,10716.465379920824
2.380952380952381e+28,926394795039.8163,4496383552756.866,-376868059201.6135,-1988.0267837305614,1439.9582642687724,1765.590026554786
2.380952380952381e+28,1296369498710.8794,4948714889175.8955,-1586747023951.3972,-8449.534432265444,-2484.672941555458,-3276.2037715467713
2.380952380952381e+28,847697868846.5906,3021645192699.05,-374218410741.45087,-3241.466054754641,1814.8710475351934,8268.419922923224
2.380952380952381e+28,990576983049.6005,3669710607521.0864,-923979395351.3152,5063.052767904783,-894.5124693232591,-2517.5103498569447
2.380952380952381e+28,792139117035.4019,3410814868603.832,-48708220526.44228,4023.380686372233,-2030.0576849915728,-1310.7297909659926
2.380952380952381e+28,353383168614.36847,4474407085285.76,504691592567.86115,-4792.5433975877,-5091.263064895694,2328.5794433902506
2.380952380952381e+28,1481164848001.9617,3886256893906.7534,-893502740409.5597,475.6429239884202,-1248.5569829435487,-3917.4661825630656
2.380952380952381e+28,-41827766015.62885,4650212737594.75,301513902439.4596,3721.3070708524865,-2217.249722574413,-198.57293451515244
2.380952380952381e+28,711644531132.7657,5011893645526.009,-396441406000.1734,3350.7206978130953,-1957.5302685661366,2846.5040627383382
2.380952380952381e+28,200703294381.7209,4015451901246.9736,-1328696756909.122,-1315.17770273934,-2958.0280433979347,-3581.945530104025
2.380952380952381e+28,-128653380792.23874,3505275134371.1064,-356822067353.9453,2204.4856867507474,-3244.165592746244,-695.3967783741355
2.380952380952381e+28,825449803370.2953,3952426955984.91,-848066178191.3381,305.7047093003307,-3507.224890192416,1469.774681639179
2.380952380952381e+28,658575851723.5702,3677949043111.814,-959373693388.2471,4135.191256644828,-5563.787871838064,5179.243974005492
2.380952380952381e+28,1514374035928.6887,3964910457577.729,-691525832388.0244,-519.2369679039025,-7561.535372852385,61.505740246158815
2.380952380952381e+28,-1003543850343.2203,3626456680824.202,-518088926613.1037,-3091.0141870466537,1109.9492844033775,-2312.00870318416
2.380952380952381e+28,742080872883.7313,4223153282745.155,-743222287948.5359,-11750.666034007974,-33.66478059730652,-1293.161974147815
2.380952380952381e+28,1163074864253.2664,3899634286179.7114,-980624227929.5326,-10452.611194499308,-6923.371130339887,-3521.9914291234877
2.380952380952381e+28,1456897629794.0583,4192317512228.2944,-942624562067.5697,6112.786647474871,-5413.4853533866335,287.9294283948407
2.380952380952381e+28,69214284587.62866,4779496862166.9,-1313821192027.4795,4224.012037927592,-910.6777620776816,1873.8910442902873
2.380952380952381e+28,464859070652.30914,4630179627530.112,-1379369176239.574,-3675.73205244633,-2267.33328210072,-11298.319815002566
2.380952380952381e+28,-1582201846551.4185,775959679642.0125,-1050522242213.8076,-5425.104769094189,-1658.2349953175392,1196.6068602896132
2.380952380952381e+28,1255073307555.3875,3290765118601.4946,-113777670936.7254,-9586.294004481388,-4469.872521767295,1687.3439131614796
2.380952380952381e+28,598594891087.8038,3687996975604.6333,-1020593925661.1718,-474.9650903949316,-5895.667929565194,-7037.268235610142
2.380952380952381e+28,791387861678.4113,3723342245500.9087,-462065678444.95715,-5917.543998692401,1133.7004800897723,-2876.0208034185625
2.380952380952381e+28,2056150110231.5151,3899231686541.1284,-1061880957765.604,3425.3451244282155,-3661.0438913646212,-7368.645215549268
2.380952380952381e+28,501593812328.9248,3616766399703.8486,-744630220229.5374,-6570.1284857346345,-3638.1360914546913,9581.654435086703
2.380952380952381e+28,1072161845482.8038,7197427754346.33,-559640944993.2943,-3191.4094355146044,-4900.859172847102,-32.46730036794625
2.380952380952381e+28,-970518727811.7899,4059410903724.9473,-1027840753391.3038,-6347.454829151898,-6.336076910448439,4198.506703888077
2.380952380952381e+28,1339682985666.5522,3824820071667.2104,-2041483391705.0198,-3645.570766959715,-3814.233722668993,7262.1153953323965
2.380952380952381e+28,562814482628.0237,3825360836732.1655,-771551662688.2169,2653.331795210317,-9263.697701294954,261.6633520572953
2.380952380952381e+28,745121636531.4495,3196453793793.114,-565574149503.997,4634.351300523431,67.20024875020871,-1738.2022620230098
2.380952380952381e+28,926696935965.5872,3799332605305.44,-1522686001542.502,1169.0863740100122,-1094.8684130375686,-2165.2216822424934
2.380952380952381e+28,-665986214076.6469,4438740439546.017,-410825990070.34845,-1442.9258918145927,268.83260433052027,3442.006290408742
2.380952380952381e+28,873172603260.4985,3421201044178.558,-851961344361.4554,7421.933595812194,-8417.732528393042,13264.394184070075
2.380952380952381e+28,1082935845642.4204,2847339432348.071,-571901227190.1213,4351.922795964477,-6273.416232384385,5652.11896988088
2.380952380952381e+28,759331327691.3087,4633488736531.968,-789473242905.1215,-3244.209890047844,-1562.5169452383573,5208.108142885894
2.380952380952381e+28,1536684727610.652,3578760649178.2847,-1964022233795.8628,-2096.7230176541543,4058.860455498563,-4988.230278369605
2.380952380952381e+28,1327922190908.2773,3952178933164.82,-1060324260905.6665,-2820.183771460113,8223.255568069619,8564.007358575891
2.380952380952381e+28,970608503329.4966,3726929475834.6523,-1128183622600.9111,-4559.56869695742,-1051.4023138493546,-1055.58615079299
2.380952380952381e+28,1689449925634.229,4511953316409.619,-1971103064091.152,3480.0071882751267,-4602.514143344386,4435.251511455775
2.380952380952381e+28,72916716274.4855,4149776807116.239,-696205019565.0854,-1830.4382692205206,-4918.194131070187,9899.312649150423
2.380952380952381e+28,755187454856.5507,3903219484698.5767,-543422980967.8323,1080.9075331840183,8472.177011917644,5387.677243545953
2.380952380952381e+28,1613489387238.48,3554380909641.33,-1206176908740.2703,-2755.616541650188,-4435.613759654913,6426.666626064467
2.380952380952381e+28,-561562718609.2953,6088388366111.074,-1111480623594.9832,1878.0484369372984,-1970.0449048919918,-982.5638266087545
2.380952380952381e+28,1085124598442.8455,3623505792180.3604,-554544210230.4137,12574.60125485137,-5494.998799981941,9747.768307898108
2.380952380952381e+28,1205228404174.736,3703254651348.162,-658666958256.7765,-2544.7566879917736,1223.2714920746457,-6430.874072328206
2.380952380952381e+28,1014722464268.8368,3634377124475.132,-935290623858.8271,-1600.8098424131501,-6244.355258592257,7690.933673704825
2.380952380952381e+28,1064519909818.2078,3769448365403.706,-644552472770.9099,-2032.6712397363412,8743.024302843058,7556.52791531275
2.380952380952381e+28,1283256124869.1782,3679712924254.545,-1132786573247.5596,-4556.642284532036,-478.3471831845481,-386.958012430179
2.380952380952381e+28,1891949833725.0317,3461773481595.714,-138674376539.70474,3197.599096321865,-4027.1405512577544,885.8937078384051
2.380952380952381e+28,1172479326955.4834,3251162376646.841,-944905271729.571,-2430.4166312062607,-11470.046778833643,4528.798000832406
2.380952380952381e+28,1105157704120.5046,3801256434457.1494,-1113011816760.217,-1058.0010299236271,-13874.435595816532,13762.645807596795
2.380952380952381e+28,4858958918404.067,6872473251788.132,4620598680992.584,-553.686417886132,-2172.0307139108263,2924.3296985287075
2.380952380952381e+28,879632240091.1298,3647288156990.6245,-718804647496.2988,-141.60703312389245,-9592.631930446198,5187.029030965922
2.380952380952381e+28,657781906015.4739,3792786290833.3403,-914849729166.2571,5111.170538584696,-6973.797449807346,3932.160853120988
2.380952380952381e+28,-5640601880386.867,3454363832032.9834,1234832042889.5332,1672.0531466607147,-6184.852331625848,1500.675603887032
2.380952380952381e+28,1556809042733.7014,4223592038195.5806,-649788481167.4766,-6446.726668606482,-2878.8927757016904,6508.822503698159
2.380952380952381e+28,2297116284671.036,3734922143651.127,-1178029714863.8818,-1895.115788316588,-1147.0661167885046,-1174.831323880092
2.380952380952381e+28,740979805868.016,2798074043893.2134,33486209270.985413,2148.595891751813,-6579.381484555225,-7204.873288115579
2.380952380952381e+28,783981192913.9454,3741073156987.4253,-339773043504.7649,1132.163790877613,733.3164904714944,1324.86220555991
2.380952380952381e+28,542271319418.56384,4061111972650.2344,-563289003752.5078,-6694.935904830533,-8338.445073251682,2731.259279978592
2.380952380952381e+28,1540447509098.0278,3080228122901.888,-795517152703.5251,-10431.078697953215,-7898.31844200759,-1539.329356450581
2.380952380952381e+28,-83630625990.27333,-1021964230637.3964,-7675860010563.186,6357.704838580057,2859.5187097750136,6058.154814516101
2.380952380952381e+28,-1320255484361.5696,-292511350382.48444,-6722339850870.5625,6029.819145805759,-3309.7578905410405,-2143.719180636773
2.380952380952381e+28,-1295248985796.6824,55437370854.45354,-7476117867833.784,-2961.3181107410783,-158.80457100052936,-3610.326959411754
2.380952380952381e+28,-1002250745486.1815,-88638629156.96103,-7382316001509.217,5158.32561604163,18216.17540723608,4483.411810528556
2.380952380952381e+28,-1063255431284.7213,-584897195101.6149,-6387326130397.24,-310.46333310911035,-2928.3857449552393,2584.8230193533655
2.380952380952381e+28,-1304620638505.0356,-144239642022.24997,-7446957695739.776,5347.356019699311,672.8553206143705,-11904.282360249079
2.380952380952381e+28,-979583409748.4136,-228457095300.33786,-6964006767551.293,-301.07656457528134,7452.913086695115,5565.155178820873
2.380952380952381e+28,-1362429987779.761,75873321801.05794,-9006096258109.967,1089.5184089447023,-725.7081130596583,5070.0420220126225
2.380952380952381e+28,-364729459438.01953,-561733004354.5704,-6905839357582.506,6321.203269322461,-1793.3795826208668,1464.6513268343185
2.380952380952381e+28,-928274961183.7244,-74149153970.72581,-6888975074053.928,-4560.790291282929,8222.207255590043,-2294.3425613226077
2.380952380952381e+28,-1631767948461.066,-253534092068.93393,-7460492423689.725,8775.827990689466,-3614.190261666308,506.8786537861653
2.380952380952381e+28,-1379889528772.7183,-714177524082.3644,-7535035482668.999,-2054.8082565540712,-1273.3759197727068,2039.1099216139849
2.380952380952381e+28,-1220195188799.3794,-265005365172.74777,-6945744397341.462,-6221.769569111118,3876.9736623552303,-6862.55784528122
2.380952380952381e+28,-1755514666849.638,62089412727.18404,-7056311464133.027,-2577.9211363350373,8891.170906701724,14804.466742244744
2.380952380952381e+28,-1782386814812.6284,-370558453176.2169,-6367645048422.312,10357.667754405109,2833.761535118672,4666.664891557602
2.380952380952381e+28,-1362916629133.2559,626045156818.724,-5972964484234.696,4142.1158785723255,-421.64041292494204,-3872.3681070052717
2.380952380952381e+28,-1631387727377.29,393414428180.0235,-7363323862990.409,1534.4775532136882,7948.102993976447,2979.9507207469233
2.380952380952381e+28,-746622634000.5629,636827271136.2913,-5092983850988.441,-1337.479394371493,-4043.8592330244114,5283.882038295669
2.380952380952381e+28,-977741105993.4752,-371278952980.4553,-7235120495366.408,1269.720687307297,-7856.787107971053,8263.27169238547
2.380952380952381e+28,-1102116855216.3108,-163057563479.88193,-6710703989872.48,2579.0467151905264,-5174.325280763528,-8844.65673614447
2.380952380952381e+28,-1400149384433.7915,215866250827.77054,-6968327872311.002,-2568.4071325928194,-413.8538580410771,988.1363297296997
2.380952380952381e+28,-752690412495.3452,-640268436222.2927,-6263156274388.599,4317.312693210233,4183.513828700862,5245.624160979751
2.380952380952381e+28,-149625995486.20428,-2279959653056.3823,-12689153744331.654,1287.4047715335464,2288.7995795009642,4596.556631913431
2.380952380952381e+28,-1238152261001.598,-755361248288.7638,-6839400471052.824,9767.507379341352,-4564.430754409164,8026.379170336584
2.380952380952381e+28,-1123207843840.1838,-145659638461.8688,-7059458404197.274,16535.10040627764,2293.5139091807614,10765.749351560069
2.380952380952381e+28,-1225667349847.1846,-502560630037.9235,-6756493554845.057,-3918.979105784557,3867.88063338483,2569.22917634291
2.380952380952381e+28,-943076635131.5728,-122069465936.38593,-7175986896975.227,10297.827588611955,4090.689453309727,-9818.314805790049
2.380952380952381e+28,-1778335205557.4949,-246332768343.91522,-6952478734749.136,-5920.386234360505,6117.6321955927,-2838.1599332821356
2.380952380952381e+28,-1874875660185.453,485112816198.6512,-7683206235589.898,-5153.54153965444,500.67095988647696,4319.082928958108
2.380952380952381e+28,-945524032555.0984,-218383172815.02362,-7483309687006.546,1309.1274518192597,8852.443199769592,-4301.806237099944
2.380952380952381e+28,-676403063898.9222,938710624061.3636,-7505874722799.383,3747.5159195083556,5581.907364802583,4601.955068154793
2.380952380952381e+28,-1285662068497.8281,-540960557002.9514,-7286845137037.902,-8168.45385817802,-736.3235699620662,-51.1071363673129
2.380952380952381e+28,-850480805611.9225,-538600662587.42377,-6865691744316.146,-1056.1881005487753,-2070.0504054388475,-913.851660470492
2.380952380952381e+28,-1306619019463.7732,-6499672584798.532,-3690076271686.278,3855.0466650350486,-1276.3543689313874,4113.128541141765
2.380952380952381e+28,-1293355181038.9429,-184829305467.07812,-6973125540729.637,-2450.272645308895,-3130.737491749315,-2523.0159068276835
2.380952380952381e+28,-1088146285399.6625,-1000636225277.9086,-7260010866397.905,-628.503503532747,-928.6232947726908,-3455.2209090354954
2.380952380952381e+28,-2370754576892.2935,-600509516562.9706,-7582946056376.563,5092.700164989118,-2201.285092647292,4477.377823825098
2.380952380952381e+28,-3892577204574.843,-1620962111542.6357,-7382699676263.751,1809.5455026669435,-864.0331243935819,4977.057313223499
2.380952380952381e+28,-1522889852870.0425,-179101413748.93073,-7223882479032.139,-2156.586586142366,9532.224538662102,-195.892825105807
2.380952380952381e+28,-1365040494326.45,275071076788.19775,-6740534825040.211,5405.2440824629075,3224.0938677223685,-1642.8616087408063
2.380952380952381e+28,-1591937800753.3672,-485333913935.8412,-7799558591888.128,2674.204919602342,3392.097833748404,6232.803688474527
2.380952380952381e+28,-854623602487.8655,90048206298.37149,-7414538658233.724,-3324.346114183234,2777.934070759691,67.27129498778216
2.380952380952381e+28,-553226872348.8357,-1233095347540.488,-7309903474011.05,469.7241649727261,-6785.93995815206,-3344.945477990737
2.380952380952381e+28,-1226341840397.0244,-137589175909.14053,-7218505629219.077,10155.84186866255,4494.664622116519,9651.728686159831
2.380952380952381e+28,-825209811292.0472,-681562176655.2031,-7650017122634.186,-1110.1997785414642,6670.182162657495,3969.0518649672076
2.380952380952381e+28,-1027157273156.6449,-127634715752.40811,-7048583716318.162,-3977.3072565230245,9596.768708741776,6865.641616203572
2.380952380952381e+28,261739871763.45474,-2088945390074.2224,-6218666807923.335,-2870.090490340809,1970.2674522304471,6710.5297950513195
2.380952380952381e+28,-1160689702048.6074,-254249009063.06564,-7175137033177.406,-8270.862650195095,-10352.32902924399,-2828.82228778375
2.380952380952381e+28,-1665477136316.3777,-566414308167.9093,-6299562280404.72,-792.5291930162304,7332.333925299705,7843.647584361702
2.380952380952381e+28,-877300130402.003,-659597536441.2808,-6103637267129.087,4046.756356252214,-1086.9683096011977,1089.5871342414393
