mass,distanceX,distanceY,distanceZ,velocityX,velocityY,velocityZ
6.551852942719991e+24,601311688360.1344,599196492551.8939,90601956104.12189,-188923.8339840622,199140.64475748522,-44819.49046541993
8.462805377182701e+23,-105216757389.47289,-81155173603.68948,-16216885176.176067,436311.187742886,-545552.985026845,-104822.88349552508
9.657239001795763e+24,-162901616046.80676,-18595192260.062992,-34066113786.56748,102454.38209683208,-609773.437993854,-103306.01499692044
4.0389393857433247e+24,-491200869651.37836,710449384341.7657,-7352913868.636691,-228507.88763204173,-158054.3385307603,-11825.72161175341
6.118890965846839e+24,37517288018.09483,-285681240936.27594,16882205129.653559,476619.58518326684,61900.818763129806,-20877.572604259603
7.079759358920756e+24,-197710519810.34116,190989365898.57523,-6381409938.109765,-342419.56517344335,-354304.7068229747,-10797.790404127585
2.719278929258398e+23,-18422188001.07866,-823955268998.956,9580391498.497374,284498.9305867555,-6372.040316476582,2821.1404479856883
6.907268994257826e+24,-646177797437.7079,77671576169.13344,67190656614.0909,-40062.4376812661,-317116.3999013066,8511.526043678843
9.998510312816893e+24,-560686914323.8657,374267570183.0372,28885013829.140617,-174320.99315527047,-261612.4704496137,14634.643018163531
9.460320764585044e+24,1005697515834.1992,458137844575.1479,-45512961371.82223,-101785.64933764219,223638.24086557917,-15782.13834131544
9.78230858775574e+22,-495021475934.3782,-987116614452.6089,-53437597322.81591,219284.47710439336,-110570.67760359963,5183.662448683966
2.7875467534181927e+23,179701171759.64667,-489795946894.04205,52896164093.892166,332170.50303984294,126010.84270381168,27647.134268761554
8.999046185641873e+24,211942377898.1486,-85395659843.33582,57986143640.73524,181409.38982985544,496110.0467891711,60413.298022932155
7.430764403562055e+24,238186130518.28696,153352690525.90878,-21227356160.620224,-261803.9860859495,408450.7003378069,-32561.997316701792
3.6786089690043175e+24,84808327059.98091,-167235343959.2678,30784387967.364853,527926.6481854491,269332.91306305333,-676.1722884858837
4.2717120488671463e+24,-421250303630.3886,33960701104.532925,-29533505925.59787,-33950.46108888428,-394469.025410826,25612.84807593911
4.206941193574236e+24,-559780350564.295,346524085278.3982,-10315244694.165083,-167617.73926292668,-270690.151212517,-1476.7894583369618
7.199954792923865e+24,-274483300520.22208,508430810497.358,26509565287.641705,-291262.99066081276,-161554.93130976675,53901.57756263984
6.284247521292819e+23,-750399420356.7373,68848400100.06268,-22676920601.628742,-27887.36595643923,-295519.6611743369,16456.550326578905
7.876964354981027e+24,-731457237062.7515,77400464525.05742,-4988688421.574561,-31369.612355073805,-298265.04667420115,-28211.915368961392
7.349626483518183e+24,-1118106037268.7527,-178030734272.5774,35486357979.88506,37613.90056243603,-239068.96770194417,-24751.664347252932
3.161404246362363e+24,613645531375.534,-46653153080.59499,15556249680.282017,26221.5912582197,325219.5183760707,-33232.61752621499
2.5889961504604902e+23,175445723505.88095,459650570520.9699,33497044483.835587,-339903.92346180184,122668.30100291925,49079.90187767519
6.13719690133963e+24,448336589775.251,-232144383831.06204,-39388128837.97052,169213.35990991897,320223.718098008,16014.337476578314
9.018383878991494e+24,-325874663803.21466,-256923874651.60178,-13855392409.7502,248588.84062250645,-314471.0253117811,-3754.2766338381484
6.210438019449404e+24,377190293202.62225,-408285574141.3554,22903810288.46146,250513.56778197785,234691.69974694832,36757.355953162536
2.798895730728972e+24,149350213187.49753,56216470426.717316,-33163231828.314667,-207074.99754473928,601712.5602890409,51979.68577837611
1.2098848929197034e+24,494207074932.01654,626678296646.8381,-31435538100.997135,-226333.29110354814,179411.29564899023,8018.169587502593
1.8371486367712875e+24,265610511582.46295,-1031523841263.6497,-72044213277.67291,241978.10390928437,60988.2734406063,12889.995127728169
9.716134798265693e+24,-379152292283.87866,448877706764.8996,7989702739.463364,-255793.96750333728,-216809.0882102258,27196.76954139216
3.181496317201442e+24,-844782486281.8843,-714155877175.4453,28968215480.5786,158472.385835391,-187638.03642908295,1522.050530224265
4.425688865469587e+24,-454455955295.89746,695572670709.2781,22263868030.929966,-237061.16404119434,-154250.49866782475,-15572.729602559059
6.519078550573483e+24,-236671662197.07535,-809080769360.7428,-68210070082.30484,269515.8722363103,-80104.91404778676,-9262.841214032058
4.87628808142647e+24,-238525172877.33066,-575716154523.3326,-20619161851.882633,301598.49850897427,-123928.94525850908,-25245.54586652895
8.205266736156368e+23,24077691568.525093,544648196047.20917,-13638592467.985899,-347684.8791325594,14200.60952085473,-27795.0768046526
5.384300943150295e+24,-281849099523.62054,1093805882874.5492,17595235161.609577,-235247.21747086948,-60507.50313272489,-11533.795143730644
9.442300511960238e+24,543804342990.0658,-313069794.1637336,-62601720064.16651,7439.351307611892,347088.31659828144,22304.279326709664
6.827608034022645e+24,-64736219880.96974,396579144820.14233,47957143594.47927,-397606.1618097202,-73529.1107309407,20060.395166743354
7.415738199633665e+24,23859155994.716457,-601244291868.4628,-14554580835.36604,332609.2908803328,13405.130453036274,-9360.125171032996
2.3682638201412905e+24,686999135999.2847,-158895377730.10693,16624075581.621357,68922.43775814831,299399.8426452032,17556.2306601443
2.3963368576653672e+24,381864703149.0237,-65368010004.80464,400081562.77211845,69778.78190073978,407358.5078309965,-32504.285216271204
5.830325004952481e+24,-8766012205.364681,-502059632098.04114,-81296870517.05774,359812.32962628966,1929.7502055209545,-34326.14043364488
7.677686157930798e+24,-91108812930.22665,519607460846.25037,-62662420581.425865,-349511.52288099955,-58668.552849464904,1624.7914350705437
2.8939044945147503e+23,-1119855009705.133,244830332568.84113,33299783140.56261,-51628.00372742624,-235697.81566280624,5747.388194152907
7.754473066323037e+24,-136999707760.385,120050947219.02522,-28072285650.59122,-398754.94375219865,-448110.9257862556,78217.35311310421
6.510606312871255e+23,106805387349.01942,614155809593.4758,23102667825.325054,-321130.4188402295,54659.75882588355,27939.369038357792
4.174879788145009e+24,195107359411.34232,-704365240879.4043,-28027398471.049595,290125.1757448158,81089.01544094668,-27577.153643273643
6.201778402446938e+24,65673543484.02003,413545768948.075,40914325173.27971,-393709.5438102321,60517.91503925178,-1518.907994878371
9.696308085921285e+24,128193760744.65225,-993891254035.6863,-44878818758.77863,255949.25403416847,32792.02258632362,-10322.842169879788
4.933927335789323e+24,293160354413.87463,482424513561.2686,-12214081197.11168,-293485.62323291705,178767.38461780243,6712.523728912657
6.168002192107386e+24,-72218679152.0624,-15848071956.916315,-5922681082.634217,193331.81802484376,-923500.3839222164,84533.08629028156
4.214287459963505e+24,-543644639775.25476,-883631128598.0724,26927731416.975723,215918.6597979915,-132734.7953351326,20334.736692514907
2.932002055612289e+24,309230895977.3484,879697132632.3646,19444297048.83111,-252141.93247864334,88859.52765005355,-8769.792618803755
5.649743826105739e+24,225186877308.80777,462241115567.5662,32634548320.264736,-319546.6397134352,160124.24781734895,-28464.936142674236
2.7819506353976552e+23,-154431818361.59695,140822845534.40378,-62039974127.233055,-390960.51337088837,-347582.14515529526,176280.61289991759
4.4105028845313034e+24,-531231092829.68286,88965364982.46361,-75995483241.26514,-66803.9052737864,-341652.3070565327,22505.44388976877
2.817251509559706e+24,-719906541469.538,211242545118.60092,506962723.6424134,-83953.75176428561,-286129.2445439755,6495.339945751042
2.809616457727739e+24,213789224916.1132,500558463286.3427,-64429893372.938286,-318857.56834080094,140830.19794970617,7417.035395178024
8.996995242885876e+23,-490736654105.8256,-843965000893.8107,61982143692.04753,225307.21884540515,-132108.78324060774,-807.1308945254311
6.26900540752464e+24,-461429259780.98596,-314109222165.03156,-62365561474.98357,183749.28480846892,-286759.6792759764,33443.99494129553
2.888644551280577e+24,101127665860.77536,-652210534471.1227,-32611411226.191128,312872.01341498183,49663.351222864316,-28077.673156479275
1.753609108436625e+24,-438059884836.89777,-429500086631.4404,35728516653.584526,230120.390653199,-235935.77002134742,839.3999521337073
9.629648892190039e+24,-576750899234.939,802777852382.3036,723497885.6739738,-210638.6411198388,-151342.47623084983,22365.79599628937
1.320651589281062e+24,-199840113785.05093,-943865614546.0033,-32478621877.65974,257195.7583711136,-54715.788477807066,-490.65746003224695
2.0914998507538013e+24,-471887556527.4691,-593181640543.941,35916290034.53265,231668.6548159427,-185155.28349072768,-113.28417487744572
5.934728821660242e+24,222011379116.79846,191456799306.16037,-64149561789.98346,-308136.01793609007,356984.1410594686,-17549.976487850585
4.3966777678415033e+24,-294788570439.8005,-813113591406.0376,-12324970683.486269,261147.58238454472,-94689.13125621996,-4231.031604790237
3.4431077413463916e+24,635469222271.0339,398473366995.49286,-8328295831.04194,-158079.44624092488,252467.7865407059,14050.830897076516
6.270842613361064e+24,-185244832100.7155,-667547399224.5007,22743722421.911476,298606.33080473647,-83521.89792226086,-7670.692466413239
2.0219841165219342e+24,202652155185.92697,-54417752738.77221,23407288201.567936,147423.14609895454,541780.4829966268,-50898.10412915232
5.992776131642238e+24,109223734922.12498,747528008949.4761,-7125420997.270317,-293282.471231245,43073.70609913537,20355.14937548544
4.371919241019142e+24,-638319940810.4955,262068058195.9947,-17647691047.419598,-118385.64631186295,-287416.17224986514,5036.251635694451
5.278149726230229e+24,-794073376951.456,-385139536700.5799,-5338721745.795445,119991.70677967044,-247431.63502166801,1497.927436144844
4.1403674556882713e+24,11547092368.548601,269891894423.72473,-10807626279.653347,-496262.49289939756,21096.44339739732,-43822.51004438932
8.314280944602316e+24,557211140321.0908,1086186807830.6395,-17439985518.55807,-207675.1307370062,106664.30484067403,20248.25217490663
2.9570252241368225e+24,-5043232494.433325,352420817422.50214,5687850323.866757,-433206.3797685352,-6832.645762145261,41459.138169308055
6.470894185830672e+24,-292852278665.23553,-428162485830.40283,-76906632386.12968,296325.4745591744,-195117.01766855034,-33120.026289872956
1.0021424462904665e+24,792835956776.1058,32533155516.493336,35385653162.72562,-11125.865105503874,289530.5875989396,-4529.974395654067
7.617479573888475e+24,267577468407.0513,-665029230566.3793,-8250183137.786823,280218.53366764373,113278.10545064673,-40836.20075676117
7.048691568616132e+24,-128597551599.88995,771279670849.166,-50790767063.8263,-284072.63368069316,-43434.59626723039,43464.8489302589
7.848764318469319e+24,-629432626882.0865,-280814040246.68274,-21545680440.08477,127011.99312722514,-283174.5120445281,-23747.651807197108
8.413897990039932e+24,-1423661678598.8652,-566295673268.2523,132762193582.46487,76276.69827621916,-193891.35643982174,1443.4669852826253
8.685220950224335e+24,-109637021199.52437,535716691751.059,-25625535376.153133,-339978.8209273933,-71625.86692636652,-28195.94446535567
9.228734426769593e+23,-84715720203.41118,-413883392599.7179,56381151300.13986,384331.1426414926,-84620.30082522573,-39476.49476554374
8.556456347411613e+23,34939020104.01395,-409677718395.2605,72658154495.73894,393800.9969900175,21609.8900097569,-63735.365736960164
3.6600905365343645e+24,1640701399294.5225,-239722715433.94324,-14717092408.428331,29011.857628392518,198518.50363376332,-963.679529399702
3.0583696117273983e+24,-605306432027.2358,-112856542226.62418,-1920844839.0936272,60353.33956809934,-323634.6389356541,-3179.6636267492563
8.811210763911205e+24,-815843189253.3164,-58033271786.35603,108879779338.35962,15751.759162640665,-284260.06870556925,4867.249216201749
6.850951870291126e+24,346968511428.31744,-152061749027.1791,5433032934.092611,166881.7591935482,382639.0724633983,36660.85664540123
6.217492717125702e+24,201729601776.0642,221899449739.9696,-9897482191.541672,-348964.97543152806,317193.14796696696,-41873.97674910354
5.787852147510363e+24,331095492000.2117,-264072322367.02856,-36860343095.64605,246796.9805348045,310043.4561201059,7870.382046533602
3.595522187740394e+24,567088902518.4108,236874093697.82663,42652206081.54533,-128957.50173590111,295326.5452572405,60346.803029868155
7.997760031705706e+23,99169823199.68266,248163708767.4901,-32237530510.432514,-451263.0400497597,193439.30149305175,68291.21799000008
8.139552648397912e+24,506358255878.53455,1171529312454.3928,14929349537.25067,-209759.83185453742,90724.02253569024,-12647.19616546181
2.2925854352907623e+24,-705751442189.7255,258603962933.03833,13098008964.745842,-102365.39986552452,-279694.72946814605,11556.69505436818
5.693951002854069e+24,273300076357.5865,-170530631960.02124,-1939244834.5737507,240918.54565155797,386140.80018894526,-10045.031789225255
3.8558805029140477e+24,-749836995846.9037,-36629179838.81248,-42656698017.42911,13618.86009643667,-297636.5889440711,-750.471179101211
8.336298667755336e+24,462017001813.9925,-543786613522.28406,2425932184.675565,232900.5689219958,197928.68283322715,10564.101017215258
6.401938276762647e+24,-92069235077.64131,46152910622.92023,23946555397.025326,-386843.46376835724,-637818.1307253423,-289447.50421811343
7.41816940791118e+24,464171471191.8575,119649308093.45752,12927885610.18181,-92798.99791499665,361261.5402950803,-5662.437672900351
7.940229261335416e+24,-215700157521.8521,-76146709720.7142,19186131482.523483,184120.5382303536,-504600.3875149065,33157.79050206679
9.737082763712525e+24,748252013551.5878,449860138424.7124,-19390185655.36067,-142334.383866685,236998.02773350067,34.8362126934134
6.263479286633766e+24,1000807446902.5007,660093863115.6616,7274111108.071466,-129871.98223006132,196871.62371883757,14141.632595378273
2.6699626837363553e+24,-467554822934.97705,-681621029572.3431,23604923687.37717,233833.09751688753,-160926.23281122136,-9094.291609391414
1.0327202520531599e+24,-73385023890.35132,-974658110461.8529,3773237903.036227,260573.65272420464,-19621.920785729886,-1535.8791776472015
8.66889989027884e+24,1062436397673.1759,173503372958.86688,56643180829.51777,-39447.525682093205,245562.74045676677,-4608.2409394889755
7.937792435637774e+24,146814593992.9825,-306440625172.25415,37872017807.96122,391473.0120474406,196144.86535296793,50191.44128095167
2.1876869711960788e+24,126884536242.80362,-120704501768.9851,-4994373603.984433,411366.33378027787,425410.8006169696,181679.5690058087
6.36511092931395e+24,94066325481.16904,-332832709509.65985,-13263543757.877628,422589.0128306745,119492.08835387419,21611.74696758251
6.420599782119694e+24,142842434613.26218,-266223831553.88116,-93526986566.3974,381662.93095677195,236052.4361594666,-108352.69860149233
1.4953577688334235e+23,-432343549043.0881,-125941866311.81165,-147171465639.57004,110815.69786964139,-358383.24156690773,-8630.687768833715
2.489040500903187e+24,-442569006376.11566,-162827836099.96405,18373085930.88451,128804.43947492244,-352876.03630832763,-12719.236225026569
8.633890784323202e+24,373927126568.2636,688577314515.0822,-57962857357.965866,-255645.1203875727,140267.7908140598,-4781.6053472592175
6.099657688903109e+24,-67250340864.99903,-399573764006.28265,-76635757435.72852,384560.5038288882,-81655.18568420054,82632.70623435889
6.558134985122781e+24,156215742964.98605,-238067685106.43634,-13008175639.640865,404328.2636930637,264551.2288515207,49031.198502143874
2.9237667345919475e+24,-599577645203.0979,-35400342339.74703,-7765148644.59025,19621.37327081321,-332762.0570760864,-895.7041747921128
9.770100378724763e+24,298768827702.527,-324919518974.91565,-24363891687.69378,284026.5152738238,264027.5308327439,-15602.745134637877
4.623339988157713e+24,-182852406549.22977,-171659007.86355662,16398751581.226568,-2501.8465543710054,-601579.0739816347,-48219.641830293695
5.108746080205089e+24,-638466742731.0348,-466497232880.4008,31017745022.347866,170612.36753043268,-234718.89325429202,-7664.829426912593
4.421204918251604e+24,-106866087192.04768,-231353709035.8828,-7529016091.595651,464432.4593597983,-214232.2860688549,-20694.572587480514
5.243081078647665e+24,259098002954.03574,12993492105.789726,5678396696.192745,-22782.938204369606,497928.3798944745,-87839.4141793076
4.5188166932713315e+24,167028716787.60605,-132161132857.09396,64797423776.95485,334913.287218683,433561.04732764926,-16753.455001351613
3.7418038292325003e+24,-423247961239.393,305049465542.1672,-44028452174.63944,-205832.71335492146,-290384.49075546593,-23606.201149061795
4.626074926795781e+24,717953276114.3469,-392043494398.1581,95635134987.12372,140171.9118631306,247227.1339021003,-6949.283155804152
8.419373670644684e+24,97590098225.01466,120055721244.17491,-15169896420.19456,-492767.2176502804,415247.6267960503,120885.44671695476
2.8434978471230583e+24,15198775522.400002,-461105697639.69025,6545878437.570127,378423.3065440333,11755.119347284874,-25887.68169958251
6.659063351349336e+24,288638065692.1693,-119397170196.91368,8573153388.966983,176464.07051215772,427025.55805865716,17743.938119672883
4.6762876991222897e+24,1034647552950.3926,1020602270832.8265,29564271087.764202,-150438.46227439362,152582.43086000453,-799.3001465636407
2.7966855211180795e+24,61626061049.44201,233281951614.85956,2607768180.6491,-496323.5506111181,132883.74328980426,-79642.62572765628
3.470087399748788e+24,-404192453205.98706,630159067308.7975,70710603897.50142,-251468.26624404514,-160279.26434905833,18677.92026114372
9.414111116559753e+24,322652161362.43036,940720783906.6476,6342647511.0968685,-244568.4209009367,83809.29124092711,24956.48087459021
7.893673848008613e+24,-219102477801.82394,-101138862550.83694,15468704703.53678,217384.73239816254,-477696.4469112193,-12587.027340385863
2.2355055993846594e+24,147565980816.02554,-44897523423.79187,-7704386823.181195,191081.33697945246,590323.0181146777,214401.28493713573
5.516450333466838e+24,91057619975.80914,980432027960.0748,88859581792.37701,-258862.12210816573,25454.656942115256,9523.059525749411
1.5133308705317846e+24,337619494291.831,70431012799.75552,9842652532.46847,-89761.92022183526,430522.2003369596,-20927.5460240562
2.9109504125910644e+24,-192429447235.03754,253909680402.3262,35177934547.9823,-360671.5411434736,-277843.1421539896,29213.991542341657
3.23980663108814e+24,-300657450249.85406,-1210107577996.3564,-67441421824.67987,223642.24017753726,-56316.16222104295,19416.54507354783
2.478782070131624e+24,-85461526727.89058,246791680607.0925,10964338112.574434,-471391.6605991427,-158929.2980564006,-81080.93155574107
3.774982841987813e+24,481261394209.99536,-110174362978.22102,72907667007.13934,79573.33846128189,356693.7281028932,12612.523128051349
8.161844414098583e+24,-56006332073.184685,-956896386649.4185,15255688160.44608,263414.5362080244,-15426.706360678501,6638.071378886263
5.862213981747719e+24,555312781399.1589,-396118266192.3846,-20643138417.167118,178674.2591477888,245849.86620850564,61163.98018823905
7.88283717897544e+24,944856473658.4248,956747321509.0408,29662033935.22546,-158468.89734466275,156578.28696499506,2245.102537768019
8.965898540015687e+24,-105610211698.2345,-70112602304.56903,-9415846812.605492,380447.4526297188,-596016.335805699,146348.57672465997
6.238822395998417e+24,818937457974.0919,-1730847743192.9055,11014997414.530403,168723.50413360703,79821.8197848209,-12358.751496654875
7.512134253926831e+24,-405553133101.24963,393959295403.95935,35797896469.479675,-239493.66806263183,-245928.95309541625,4270.759055047992
9.599006301464623e+24,-423359550792.16864,845641315593.4432,-114493876107.5771,-238258.40298181487,-115440.35534945474,-1043.893515389369
7.660562706072817e+24,-473585708297.35474,81704480755.5534,-11093129533.987762,-63156.681129476936,-367175.9014582738,-4275.189159877597
2.2825310315842548e+24,298606103445.0555,-1379397631134.83,-23565664099.792713,212507.01597216434,46011.5840617798,-14223.062038010039
6.621753541389715e+24,-754290775480.8243,460284883037.02783,58766090974.36686,-144117.38468845378,-233268.88514914786,-7975.17246340749
1.8012127918724332e+24,166601212110.10913,485878465631.8211,35399869146.99644,-339600.74978481035,118446.987084549,-9941.523902897945
2.6601383126152894e+24,123824332526.1417,688284929363.418,-11719954238.249489,-303832.56868148496,54476.978080710796,-13259.188360565984
2.41996429683516e+24,486542456966.98303,132943166055.84131,-15005001163.367561,-95757.84285300461,350852.7320467058,423.4992966828052
2.797486517274976e+24,404649967314.8419,-220195217471.3895,12224090402.950901,182307.57170331187,333142.5751315758,-17927.759183945658
2.2914009533213577e+23,162055302612.20453,-1643128735076.547,-19835631642.943184,200061.10686887638,19711.38240603822,4498.717733724744
8.411986366278864e+24,-884680397029.8466,-118660597716.71828,35833539449.756905,35573.96939072344,-270632.92475395754,-11473.581754254043
9.630752130856125e+24,-521228162622.4837,235651804714.84177,51026839245.82495,-136772.0490280823,-310341.2562041131,33199.96448461361
9.623573631879186e+23,-721533789597.2886,-131111768709.82816,-4862604724.743253,53945.08327028227,-296133.9018997979,-20337.693112823057
1.438305276353239e+24,187587833110.31732,334417191436.61523,52042529776.44349,-364636.1448813665,199850.92948112695,-13826.844249430947
8.742751496055423e+24,-38275542166.45519,-955945169032.2279,929675396.9901928,263906.50242707215,-10558.70647829443,2069.826806487186
9.09229007175558e+24,-1608309901885.3928,-542349511145.15454,-42382929742.91082,63303.508643596215,-187894.46563742068,-322.48218017960573
4.974463952440553e+24,-83670540680.09761,984869376950.6876,-49304316819.59802,-258790.23467119827,-21399.2852254475,938.6451345489064
8.838720070231499e+24,-475678444151.4574,94639985481.34006,52614654673.68347,-66862.3713912189,-362139.9041960307,25499.148987628458
5.071082604802704e+24,314778974605.5369,301755796622.43677,-80604078419.3409,-268666.0570479745,279902.9162397465,11442.295129306067
6.373966138139902e+24,753816045063.0703,-413196494454.6389,110030037334.7706,137527.85516563448,240548.73761513582,-6053.961058195403
3.3131099232754204e+24,-221592843343.97806,-224791787771.04898,-36349752632.74919,328506.0362637164,-319666.37562523293,1743.6585800266535
